Order ID,Order Date,Order Month,Order Year,Order weekday,Ship Date,Delivery time,Order Priority,Country Code,Country,Region,Sub-region,Product ID,Categories,Sales Channel,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
185960614,4/20/2011,April,2011,Wednesday,5/28/2011,38,M,AUT,Austria,Europe,Western Europe,4594,Fruits,Offline,8733,$9.33,$6.92,"$81,478.89","$60,432.36","$21,046.53"
186079490,8/25/2015,August,2015,Tuesday,8/29/2015,4,L,DNK,Denmark,Europe,Northern Europe,5988,Vegetables,Online,3911,$154.06,$90.93,"$602,528.66","$355,627.23","$246,901.43"
186597907,11/1/2015,November,2015,Sunday,12/15/2015,44,M,LIE,Liechtenstein,Europe,Western Europe,8681,Office Supplies,Online,7322,$651.21,$524.96,"$4,768,159.62","$3,843,757.12","$924,402.50"
186847674,4/16/2017,April,2017,Sunday,4/23/2017,7,M,ISL,Iceland,Europe,Northern Europe,8293,Cosmetics,Online,1234,$437.20,$263.33,"$539,504.80","$324,949.22","$214,555.58"
187103450,5/4/2011,May,2011,Wednesday,5/14/2011,10,M,BEL,Belgium,Europe,Western Europe,4594,Fruits,Offline,6924,$9.33,$6.92,"$64,600.92","$47,914.08","$16,686.84"
188866841,5/16/2014,May,2014,Friday,5/20/2014,4,L,SVN,Slovenia,Europe,Southern Europe,2455,Clothes,Offline,8750,$109.28,$35.84,"$956,200.00","$313,600.00","$642,600.00"
189108455,5/11/2012,May,2012,Friday,6/30/2012,50,H,CZE,Czech Republic,Europe,Eastern Europe,8681,Office Supplies,Offline,249,$651.21,$524.96,"$162,151.29","$130,715.04","$31,436.25"
189667212,7/28/2012,July,2012,Saturday,9/3/2012,37,H,RUS,Russia,Europe,Eastern Europe,8969,Snacks,Offline,5598,$152.58,$97.44,"$854,142.84","$545,469.12","$308,673.72"
189924275,2/22/2013,February,2013,Friday,3/21/2013,27,L,HRV,Croatia,Europe,Southern Europe,1270,Beverages,Offline,1668,$47.45,$31.79,"$79,146.60","$53,025.72","$26,120.88"
190002810,6/20/2017,June,2017,Tuesday,8/5/2017,46,C,AND,Andorra,Europe,Southern Europe,2455,Clothes,Online,4909,$109.28,$35.84,"$536,455.52","$175,938.56","$360,516.96"
192236125,3/11/2017,March,2017,Saturday,3/22/2017,11,H,HRV,Croatia,Europe,Southern Europe,1270,Beverages,Offline,5796,$47.45,$31.79,"$275,020.20","$184,254.84","$90,765.36"
192589318,11/1/2012,November,2012,Thursday,12/16/2012,45,M,CZE,Czech Republic,Europe,Eastern Europe,4594,Fruits,Online,314,$9.33,$6.92,"$2,929.62","$2,172.88",$756.74
192922341,4/2/2012,April,2012,Monday,5/1/2012,29,C,AUT,Austria,Europe,Western Europe,1270,Beverages,Offline,8863,$47.45,$31.79,"$420,549.35","$281,754.77","$138,794.58"
193472945,7/27/2016,July,2016,Wednesday,9/13/2016,48,M,BEL,Belgium,Europe,Western Europe,8293,Cosmetics,Offline,1799,$437.20,$263.33,"$786,522.80","$473,730.67","$312,792.13"
194176757,7/10/2017,July,2017,Monday,8/20/2017,41,M,RUS,Russia,Europe,Eastern Europe,7940,Household,Online,72,$668.27,$502.54,"$48,115.44","$36,182.88","$11,932.56"
194785726,10/16/2014,October,2014,Thursday,11/13/2014,28,L,LIE,Liechtenstein,Europe,Western Europe,2103,Cereal,Offline,280,$205.70,$117.11,"$57,596.00","$32,790.80","$24,805.20"
194858253,5/17/2011,May,2011,Tuesday,5/22/2011,5,L,LUX,Luxembourg,Europe,Western Europe,3127,Personal Care,Online,1742,$81.73,$56.67,"$142,373.66","$98,719.14","$43,654.52"
194922626,1/23/2012,January,2012,Monday,2/7/2012,15,H,ARM,Armenia,Asia,Western Asia,7331,Baby Food,Offline,791,$255.28,$159.42,"$201,926.48","$126,101.22","$75,825.26"
195171105,7/25/2014,July,2014,Friday,9/4/2014,41,M,FIN,Finland,Europe,Northern Europe,3127,Personal Care,Online,4322,$81.73,$56.67,"$353,237.06","$244,927.74","$108,309.32"
195212733,7/18/2013,July,2013,Thursday,8/14/2013,27,H,EST,Estonia,Europe,Northern Europe,2103,Cereal,Offline,6641,$205.70,$117.11,"$1,366,053.70","$777,727.51","$588,326.19"
195259082,9/26/2013,September,2013,Thursday,10/11/2013,15,L,GRC,Greece,Europe,Southern Europe,7940,Household,Online,356,$668.27,$502.54,"$237,904.12","$178,904.24","$58,999.88"
196346127,2/28/2011,February,2011,Monday,4/12/2011,43,H,ARM,Armenia,Asia,Western Asia,8969,Snacks,Online,2037,$152.58,$97.44,"$310,805.46","$198,485.28","$112,320.18"
198537814,11/26/2011,November,2011,Saturday,12/19/2011,23,C,DNK,Denmark,Europe,Northern Europe,8875,Meat,Online,606,$421.89,$364.69,"$255,665.34","$221,002.14","$34,663.20"
200354850,4/1/2014,April,2014,Tuesday,5/4/2014,33,H,MKD,Macedonia,Europe,Southern Europe,7331,Baby Food,Offline,8307,$255.28,$159.42,"$2,120,610.96","$1,324,301.94","$796,309.02"
200432097,1/17/2012,January,2012,Tuesday,1/31/2012,14,L,PRT,Portugal,Europe,Southern Europe,7940,Household,Online,1167,$668.27,$502.54,"$779,871.09","$586,464.18","$193,406.91"
200507199,2/9/2014,February,2014,Sunday,2/25/2014,16,C,BGR,Bulgaria,Europe,Eastern Europe,8681,Office Supplies,Offline,3391,$651.21,$524.96,"$2,208,253.11","$1,780,139.36","$428,113.75"
201294267,1/9/2013,January,2013,Wednesday,2/9/2013,31,L,SMR,San Marino,Europe,Southern Europe,8969,Snacks,Offline,6302,$152.58,$97.44,"$961,559.16","$614,066.88","$347,492.28"
202047002,1/29/2012,January,2012,Sunday,3/6/2012,37,H,UKR,Ukraine,Europe,Eastern Europe,8293,Cosmetics,Online,9053,$437.20,$263.33,"$3,957,971.60","$2,383,926.49","$1,574,045.11"
203036630,6/24/2015,June,2015,Wednesday,7/28/2015,34,L,GEO,Georgia,Asia,Western Asia,7331,Baby Food,Online,1905,$255.28,$159.42,"$486,308.40","$303,695.10","$182,613.30"
203955876,6/15/2010,June,2010,Tuesday,7/18/2010,33,M,ISL,Iceland,Europe,Northern Europe,2103,Cereal,Online,3931,$205.70,$117.11,"$808,606.70","$460,359.41","$348,247.29"
204392325,8/20/2011,August,2011,Saturday,9/26/2011,37,H,HUN,Hungary,Europe,Eastern Europe,8681,Office Supplies,Online,3086,$651.21,$524.96,"$2,009,634.06","$1,620,026.56","$389,607.50"
204418504,8/7/2015,August,2015,Friday,9/3/2015,27,C,DEU,Germany,Europe,Western Europe,5988,Vegetables,Offline,833,$154.06,$90.93,"$128,331.98","$75,744.69","$52,587.29"
205354487,2/12/2012,February,2012,Sunday,2/20/2012,8,H,BIH,Bosnia and Herzegovina,Europe,Southern Europe,8293,Cosmetics,Offline,7811,$437.20,$263.33,"$3,414,969.20","$2,056,870.63","$1,358,098.57"
208238399,8/29/2015,August,2015,Saturday,10/15/2015,47,L,ALB,Albania,Europe,Southern Europe,8293,Cosmetics,Offline,1224,$437.20,$263.33,"$535,132.80","$322,315.92","$212,816.88"
208365428,11/27/2015,November,2015,Friday,12/29/2015,32,M,POL,Poland,Europe,Eastern Europe,8681,Office Supplies,Offline,8815,$651.21,$524.96,"$5,740,416.15","$4,627,522.40","$1,112,893.75"
209357202,1/14/2015,January,2015,Wednesday,1/22/2015,8,H,SVK,Slovakia,Europe,Eastern Europe,2103,Cereal,Online,2303,$205.70,$117.11,"$473,727.10","$269,704.33","$204,022.77"
209445178,3/18/2014,March,2014,Tuesday,4/20/2014,33,M,CHE,Switzerland,Europe,Western Europe,8293,Cosmetics,Offline,8337,$437.20,$263.33,"$3,644,936.40","$2,195,382.21","$1,449,554.19"
209598815,1/9/2013,January,2013,Wednesday,1/11/2013,2,L,CYP,Cyprus,Asia,Western Asia,2455,Clothes,Offline,3802,$109.28,$35.84,"$415,482.56","$136,263.68","$279,218.88"
209736573,8/24/2014,August,2014,Sunday,9/24/2014,31,C,SRB,Serbia,Europe,Southern Europe,8681,Office Supplies,Offline,4568,$651.21,$524.96,"$2,974,727.28","$2,398,017.28","$576,710.00"
211344611,3/1/2010,March,2010,Monday,3/23/2010,22,L,BGR,Bulgaria,Europe,Eastern Europe,8969,Snacks,Offline,422,$152.58,$97.44,"$64,388.76","$41,119.68","$23,269.08"
212106788,8/23/2011,August,2011,Tuesday,9/26/2011,34,H,LTU,Lithuania,Europe,Northern Europe,8681,Office Supplies,Online,5967,$651.21,$524.96,"$3,885,770.07","$3,132,436.32","$753,333.75"
212319648,4/30/2015,April,2015,Thursday,5/15/2015,15,L,MKD,Macedonia,Europe,Southern Europe,1270,Beverages,Offline,8957,$47.45,$31.79,"$425,009.65","$284,743.03","$140,266.62"
212903726,2/26/2015,February,2015,Thursday,2/26/2015,0,L,AND,Andorra,Europe,Southern Europe,8875,Meat,Online,1798,$421.89,$364.69,"$758,558.22","$655,712.62","$102,845.60"
214033257,11/29/2015,November,2015,Sunday,12/3/2015,4,L,RUS,Russia,Europe,Eastern Europe,8969,Snacks,Offline,6052,$152.58,$97.44,"$923,414.16","$589,706.88","$333,707.28"
214292466,3/20/2012,March,2012,Tuesday,4/13/2012,24,L,CHE,Switzerland,Europe,Western Europe,8969,Snacks,Online,2758,$152.58,$97.44,"$420,815.64","$268,739.52","$152,076.12"
215540015,12/21/2012,December,2012,Friday,12/24/2012,3,M,ROU,Romania,Europe,Eastern Europe,3127,Personal Care,Offline,1935,$81.73,$56.67,"$158,147.55","$109,656.45","$48,491.10"
215584218,6/7/2017,June,2017,Wednesday,6/21/2017,14,M,BLR,Belarus,Europe,Eastern Europe,5988,Vegetables,Offline,5016,$154.06,$90.93,"$772,764.96","$456,104.88","$316,660.08"
216278588,12/19/2015,December,2015,Saturday,12/19/2015,0,M,LUX,Luxembourg,Europe,Western Europe,8875,Meat,Online,495,$421.89,$364.69,"$208,835.55","$180,521.55","$28,314.00"
217248904,5/5/2012,May,2012,Saturday,6/15/2012,41,C,SVK,Slovakia,Europe,Eastern Europe,8681,Office Supplies,online,7633,$651.21,$524.96,"$4,970,685.93","$4,007,019.68","$963,666.25"
217859160,2/19/2016,February,2016,Friday,3/5/2016,15,L,EST,Estonia,Europe,Northern Europe,1270,Beverages,Offline,8222,$47.45,$31.79,"$390,133.90","$261,377.38","$128,756.52"
217920958,5/6/2011,May,2011,Friday,6/25/2011,50,H,HUN,Hungary,Europe,Eastern Europe,7331,Baby Food,Online,6509,$255.28,$159.42,"$1,661,617.52","$1,037,664.78","$623,952.74"
219451320,6/18/2014,June,2014,Wednesday,7/2/2014,14,M,UKR,Ukraine,Europe,Eastern Europe,8875,Meat,Offline,9377,$421.89,$364.69,"$3,956,062.53","$3,419,698.13","$536,364.40"
220607459,10/14/2013,October,2013,Monday,10/17/2013,3,C,EST,Estonia,Europe,Northern Europe,2103,Cereal,Online,1504,$205.70,$117.11,"$309,372.80","$176,133.44","$133,239.36"
221628844,7/28/2011,July,2011,Thursday,9/1/2011,35,M,RUS,Russia,Europe,Eastern Europe,2455,Clothes,Offline,3755,$109.28,$35.84,"$410,346.40","$134,579.20","$275,767.20"
222720611,3/16/2010,March,2010,Tuesday,4/1/2010,16,L,MLT,Malta,Europe,Southern Europe,7331,Baby Food,Offline,6833,$255.28,$159.42,"$1,744,328.24","$1,089,316.86","$655,011.38"
223199975,11/21/2016,November,2016,Monday,1/4/2017,44,L,DNK,Denmark,Europe,Northern Europe,1270,Beverages,Online,8687,$47.45,$31.79,"$412,198.15","$276,159.73","$136,038.42"
223869454,5/30/2010,May,2010,Sunday,6/27/2010,28,L,IRL,Ireland,Europe,Northern Europe,4594,Fruits,Online,6801,$9.33,$6.92,"$63,453.33","$47,062.92","$16,390.41"
224647080,6/23/2014,June,2014,Monday,7/30/2014,37,H,SVK,Slovakia,Europe,Eastern Europe,8681,Office Supplies,Offline,6918,$651.21,$524.96,"$4,505,070.78","$3,631,673.28","$873,397.50"
228211200,11/30/2012,November,2012,Friday,12/3/2012,3,H,SMR,San Marino,Europe,Southern Europe,8293,Cosmetics,Online,1620,$437.20,$263.33,"$708,264.00","$426,594.60","$281,669.40"
229105556,6/14/2010,June,2010,Monday,8/3/2010,50,L,Unknow,Unknow,Unknow,Unknow,8875,Meat,Offline,6280,$421.89,$364.69,"$2,649,469.20","$2,290,253.20","$359,216.00"
229355323,11/28/2011,November,2011,Monday,12/10/2011,12,L,LIE,Liechtenstein,Europe,Western Europe,5988,Vegetables,Offline,192,$154.06,$90.93,"$29,579.52","$17,458.56","$12,120.96"
229693067,7/15/2012,July,2012,Sunday,7/15/2012,0,L,LIE,Liechtenstein,Europe,Western Europe,8293,Cosmetics,Online,138,$437.20,$263.33,"$60,333.60","$36,339.54","$23,994.06"
231341445,8/28/2015,August,2015,Friday,10/7/2015,40,M,BIH,Bosnia and Herzegovina,Europe,Southern Europe,1270,Beverages,Online,7929,$47.45,$31.79,"$376,231.05","$252,062.91","$124,168.14"
231369769,5/9/2015,May,2015,Saturday,5/16/2015,7,M,SVK,Slovakia,Europe,Eastern Europe,2455,Clothes,Online,6311,$109.28,$35.84,"$689,666.08","$226,186.24","$463,479.84"
231450879,1/3/2010,January,2010,Sunday,2/22/2010,50,L,ARM,Armenia,Asia,Western Asia,2455,Clothes,Online,313,$109.28,$35.84,"$34,204.64","$11,217.92","$22,986.72"
231861150,10/17/2014,October,2014,Friday,11/1/2014,15,L,BLR,Belarus,Europe,Eastern Europe,8293,Cosmetics,Online,1722,$437.20,$263.33,"$752,858.40","$453,454.26","$299,404.14"
232196319,7/7/2017,July,2017,Friday,8/4/2017,28,L,POL,Poland,Europe,Eastern Europe,7940,Household,Offline,905,$668.27,$502.54,"$604,784.35","$454,798.70","$149,985.65"
233440434,1/5/2016,January,2016,Tuesday,2/17/2016,43,M,BEL,Belgium,Europe,Western Europe,8681,Office Supplies,Offline,9067,$651.21,$524.96,"$5,904,521.07","$4,759,812.32","$1,144,708.75"
233709084,9/28/2014,September,2014,Sunday,10/16/2014,18,M,LVA,Latvia,Europe,Northern Europe,2455,Clothes,Offline,8566,$109.28,$35.84,"$936,092.48","$307,005.44","$629,087.04"
233811223,7/20/2017,July,2017,Thursday,7/20/2017,0,C,CHE,Switzerland,Europe,Western Europe,8293,Cosmetics,Online,8792,$437.20,$263.33,"$3,843,862.40","$2,315,197.36","$1,528,665.04"
234082448,3/9/2014,March,2014,Sunday,3/9/2014,0,C,MNE,Montenegro,Europe,Southern Europe,2455,Clothes,Online,9053,$109.28,$35.84,"$989,311.84","$324,459.52","$664,852.32"
236042392,12/19/2013,December,2013,Thursday,1/26/2014,38,H,DEU,Germany,Europe,Western Europe,8681,Office Supplies,Offline,9044,$651.21,$524.96,"$5,889,543.24","$4,747,738.24","$1,141,805.00"
238170993,12/22/2012,December,2012,Saturday,2/7/2013,47,L,NOR,Norway,Europe,Northern Europe,1270,Beverages,Offline,8944,$47.45,$31.79,"$424,392.80","$284,329.76","$140,063.04"
239048612,7/17/2016,July,2016,Sunday,7/26/2016,9,L,SMR,San Marino,Europe,Southern Europe,3127,Personal Care,Online,8651,$81.73,$56.67,"$707,046.23","$490,252.17","$216,794.06"
239386355,3/4/2017,March,2017,Saturday,4/20/2017,47,L,SMR,San Marino,Europe,Southern Europe,8681,Office Supplies,Offline,8597,$651.21,$524.96,"$5,598,452.37","$4,513,081.12","$1,085,371.25"
239554154,1/18/2012,January,2012,Wednesday,2/13/2012,26,L,ISL,Iceland,Europe,Northern Europe,8681,Office Supplies,Offline,8253,$651.21,$524.96,"$5,374,436.13","$4,332,494.88","$1,041,941.25"
241392648,2/22/2017,February,2017,Wednesday,3/16/2017,22,H,MKD,Macedonia,Europe,Southern Europe,7940,Household,Online,2304,$668.27,$502.54,"$1,539,694.08","$1,157,852.16","$381,841.92"
242168128,5/2/2010,May,2010,Sunday,5/3/2010,1,M,CZE,Czech Republic,Europe,Eastern Europe,1270,Beverages,Online,1785,$47.45,$31.79,"$84,698.25","$56,745.15","$27,953.10"
242265546,12/6/2011,December,2011,Tuesday,1/7/2012,32,L,LUX,Luxembourg,Europe,Western Europe,4594,Fruits,Offline,614,$9.33,$6.92,"$5,728.62","$4,248.88","$1,479.74"
243070638,5/5/2011,May,2011,Thursday,5/22/2011,17,M,MLT,Malta,Europe,Southern Europe,8681,Office Supplies,Offline,8858,$651.21,$524.96,"$5,768,418.18","$4,650,095.68","$1,118,322.50"
243144452,6/14/2014,June,2014,Saturday,7/16/2014,32,H,GEO,Georgia,Asia,Western Asia,2103,Cereal,Online,701,$205.70,$117.11,"$144,195.70","$82,094.11","$62,101.59"
243226420,6/17/2013,June,2013,Monday,7/3/2013,16,H,Unknow,Unknow,Unknow,Unknow,1270,Beverages,Offline,4958,$47.45,$31.79,"$235,257.10","$157,614.82","$77,642.28"
243340575,8/6/2016,August,2016,Saturday,9/4/2016,29,C,MNE,Montenegro,Europe,Southern Europe,1270,Beverages,Offline,8739,$47.45,$31.79,"$414,665.55","$277,812.81","$136,852.74"
243391644,6/6/2010,June,2010,Sunday,6/27/2010,21,C,SVN,Slovenia,Europe,Southern Europe,3127,Personal Care,Online,3851,$81.73,$56.67,"$314,742.23","$218,236.17","$96,506.06"
243521249,2/26/2016,February,2016,Friday,3/28/2016,31,L,CHE,Switzerland,Europe,Western Europe,8293,Cosmetics,Online,2204,$437.20,$263.33,"$963,588.80","$580,379.32","$383,209.48"
243684327,5/23/2017,May,2017,Tuesday,5/30/2017,7,H,IRL,Ireland,Europe,Northern Europe,7331,Baby Food,Online,462,$255.28,$159.42,"$117,939.36","$73,652.04","$44,287.32"
244023358,12/21/2016,December,2016,Wednesday,1/22/2017,32,L,BEL,Belgium,Europe,Western Europe,1270,Beverages,Offline,789,$47.45,$31.79,"$37,438.05","$25,082.31","$12,355.74"
245440852,11/28/2015,November,2015,Saturday,12/17/2015,19,L,FRA,France,Europe,Western Europe,8875,Meat,Online,257,$421.89,$364.69,"$108,425.73","$93,725.33","$14,700.40"
245556294,6/5/2010,June,2010,Saturday,6/25/2010,20,C,AND,Andorra,Europe,Southern Europe,3127,Personal Care,Online,4419,$81.73,$56.67,"$361,164.87","$250,424.73","$110,740.14"
246603858,3/5/2012,March,2012,Monday,4/15/2012,41,H,LVA,Latvia,Europe,Northern Europe,8293,Cosmetics,Offline,4417,$437.20,$263.33,"$1,931,112.40","$1,163,128.61","$767,983.79"
246922719,7/13/2015,July,2015,Monday,7/29/2015,16,H,ALB,Albania,Europe,Southern Europe,8681,Office Supplies,Online,8775,$651.21,$524.96,"$5,714,367.75","$4,606,524.00","$1,107,843.75"
249039304,3/17/2014,March,2014,Monday,5/1/2014,45,L,RUS,Russia,Europe,Eastern Europe,5988,Vegetables,Offline,5119,$154.06,$90.93,"$788,633.14","$465,470.67","$323,162.47"
249606645,6/29/2012,June,2012,Friday,8/14/2012,46,C,LIE,Liechtenstein,Europe,Western Europe,4594,Fruits,Offline,3008,$9.33,$6.92,"$28,064.64","$20,815.36","$7,249.28"
249765861,11/13/2016,November,2016,Sunday,11/24/2016,11,M,GBR,United Kingdom,Europe,Northern Europe,2455,Clothes,Online,123,$109.28,$35.84,"$13,441.44","$4,408.32","$9,033.12"
250848186,1/30/2013,January,2013,Wednesday,3/7/2013,36,M,LUX,Luxembourg,Europe,Western Europe,2455,Clothes,Online,407,$109.28,$35.84,"$44,476.96","$14,586.88","$29,890.08"
251208674,6/2/2015,June,2015,Tuesday,7/19/2015,47,M,ARM,Armenia,Asia,Western Asia,8875,Meat,Offline,7084,$421.89,$364.69,"$2,988,668.76","$2,583,463.96","$405,204.80"
251823222,9/3/2010,September,2010,Friday,10/1/2010,28,L,GBR,United Kingdom,Europe,Northern Europe,2455,Clothes,Online,8942,$109.28,$35.84,"$977,181.76","$320,481.28","$656,700.48"
251907765,3/1/2015,March,2015,Sunday,4/7/2015,37,C,Unknow,Unknow,Unknow,Unknow,8969,Snacks,Offline,3961,$152.58,$97.44,"$604,369.38","$385,959.84","$218,409.54"
252541625,6/9/2017,June,2017,Friday,7/5/2017,26,C,Unknow,Unknow,Unknow,Unknow,7331,Baby Food,Offline,1534,$255.28,$159.42,"$391,599.52","$244,550.28","$147,049.24"
253055322,5/31/2016,May,2016,Tuesday,6/12/2016,12,H,ROU,Romania,Europe,Eastern Europe,1270,Beverages,Online,3548,$47.45,$31.79,"$168,352.60","$112,790.92","$55,561.68"
253211104,12/16/2010,December,2010,Thursday,12/27/2010,11,C,RUS,Russia,Europe,Eastern Europe,8681,Office Supplies,Online,9648,$651.21,$524.96,"$6,282,874.08","$5,064,814.08","$1,218,060.00"
255047452,10/1/2012,October,2012,Monday,10/30/2012,29,H,CYP,Cyprus,Asia,Western Asia,8969,Snacks,Online,3064,$152.58,$97.44,"$467,505.12","$298,556.16","$168,948.96"
256095016,7/2/2014,July,2014,Wednesday,8/21/2014,50,H,MNE,Montenegro,Europe,Southern Europe,8681,Office Supplies,Offline,3061,$651.21,$524.96,"$1,993,353.81","$1,606,902.56","$386,451.25"
259006392,5/22/2013,May,2013,Wednesday,6/6/2013,15,C,HRV,Croatia,Europe,Southern Europe,8681,Office Supplies,Online,4602,$651.21,$524.96,"$2,996,868.42","$2,415,865.92","$581,002.50"
259032571,5/9/2017,May,2017,Tuesday,5/13/2017,4,L,BEL,Belgium,Europe,Western Europe,5988,Vegetables,Online,2349,$154.06,$90.93,"$361,886.94","$213,594.57","$148,292.37"
260630738,11/5/2015,November,2015,Thursday,12/19/2015,44,M,Unknow,Unknow,Unknow,Unknow,8293,Cosmetics,Online,5282,$437.20,$263.33,"$2,309,290.40","$1,390,909.06","$918,381.34"
261187350,10/2/2012,October,2012,Tuesday,10/3/2012,1,C,IRL,Ireland,Europe,Northern Europe,2455,Clothes,Online,9996,$109.28,$35.84,"$1,092,362.88","$358,256.64","$734,106.24"
261640536,6/22/2015,June,2015,Monday,8/1/2015,40,M,BIH,Bosnia and Herzegovina,Europe,Southern Europe,7940,Household,Offline,4104,$668.27,$502.54,"$2,742,580.08","$2,062,424.16","$680,155.92"
262177836,12/6/2012,December,2012,Thursday,1/16/2013,41,H,ESP,Spain,Europe,Southern Europe,4594,Fruits,Offline,3103,$9.33,$6.92,"$28,950.99","$21,472.76","$7,478.23"
263098371,6/8/2014,June,2014,Sunday,7/4/2014,26,L,MCO,Monaco,Europe,Western Europe,3127,Personal Care,Online,5509,$81.73,$56.67,"$450,250.57","$312,195.03","$138,055.54"
263427960,8/6/2011,August,2011,Saturday,9/20/2011,45,H,AUT,Austria,Europe,Western Europe,4594,Fruits,Offline,3042,$9.33,$6.92,"$28,381.86","$21,050.64","$7,331.22"
263647687,3/23/2012,March,2012,Friday,3/30/2012,7,M,Unknow,Unknow,Unknow,Unknow,2455,Clothes,Online,8064,$109.28,$35.84,"$881,233.92","$289,013.76","$592,220.16"
263852393,6/10/2012,June,2012,Sunday,6/29/2012,19,L,Unknow,Unknow,Unknow,Unknow,7331,Baby Food,Offline,8641,$255.28,$159.42,"$2,205,874.48","$1,377,548.22","$828,326.26"
263882005,2/3/2011,February,2011,Thursday,2/27/2011,24,M,SVN,Slovenia,Europe,Southern Europe,1270,Beverages,Online,7404,$47.45,$31.79,"$351,319.80","$235,373.16","$115,946.64"
263977277,12/15/2016,December,2016,Thursday,1/10/2017,26,H,IRL,Ireland,Europe,Northern Europe,8681,Office Supplies,Offline,5597,$651.21,$524.96,"$3,644,822.37","$2,938,201.12","$706,621.25"
264163959,9/5/2016,September,2016,Monday,9/22/2016,17,C,LIE,Liechtenstein,Europe,Western Europe,1270,Beverages,Online,840,$47.45,$31.79,"$39,858.00","$26,703.60","$13,154.40"
264526593,9/30/2014,September,2014,Tuesday,10/7/2014,7,H,ROU,Romania,Europe,Eastern Europe,3127,Personal Care,Offline,8152,$81.73,$56.67,"$666,262.96","$461,973.84","$204,289.12"
264856183,11/27/2011,November,2011,Sunday,12/23/2011,26,L,CYP,Cyprus,Asia,Western Asia,4594,Fruits,Online,5685,$9.33,$6.92,"$53,041.05","$39,340.20","$13,700.85"
264928710,1/24/2016,January,2016,Sunday,1/27/2016,3,L,EST,Estonia,Europe,Northern Europe,2455,Clothes,Offline,7147,$109.28,$35.84,"$781,024.16","$256,148.48","$524,875.68"
264959609,9/1/2013,September,2013,Sunday,10/18/2013,47,C,GEO,Georgia,Asia,Western Asia,8969,Snacks,Online,6291,$152.58,$97.44,"$959,880.78","$612,995.04","$346,885.74"
265191352,8/18/2014,August,2014,Monday,9/26/2014,39,M,SRB,Serbia,Europe,Southern Europe,8969,Snacks,Offline,4869,$152.58,$97.44,"$742,912.02","$474,435.36","$268,476.66"
